	Taxon	Confidence
f3916d05764d9e98bdc868bd97e20a8d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola	0.707585069775729
f39459d9d29439470dd4d27e5bf79ef6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999773763132445
f395d268137da10db66eb1ab41e9a0bb	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.727712209627585
f39abb9b0cfc4ad75fc8b29d958c307d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Fuscosclera;s__Fuscosclera_lignicola	0.813520686553836
f3a2f23b6ac50e2004e4e5d3bb3521ba	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_echinospora	0.999998886863716
f3a45c1d6cc52469fa3675e8cf2262c7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__unidentified	0.911763993943065
f3a4d311693a2e16ddf8d531c04b1a87	k__Fungi;p__Ascomycota	0.851001777488836
f3afac67d4af9353ab25acbb18bf4760	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Ceriporia	0.796518902491773
f3b335d4ed3c458b2aa6f085085c42f7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_friesii	0.999744832882574
f3b73a36dcd790698a2ad6d09df3db54	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_infula	0.727726303913682
f3bcea78a103e8b1f87fe8c056dd0c3f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex_lacteus	0.999207817304367
f3c090b2d3fb47f2417951f39a7ef37b	k__Fungi;p__Ascomycota	0.978779940902839
f3c61a1bb2bd659db3021dc96d99474d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma	0.885980010126918
f3d04d5eb916747f25faee392f148b17	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.999984891028949
f3d0fa16c3291d1142959e54be28c0ca	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Dendryphion;s__Dendryphion_fluminicola	0.794765273142272
f3e308be7dbec7e37345169c21117d26	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Extremaceae;g__Petrophila;s__unidentified	0.999728585761106
f3ebc0e417cc4552fa34f9e22387fa65	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified	0.754645305541618
f3faae1a8ad6ce3632c823a6d827deac	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_echinospora	0.826949130354701
f3ffd1d471a9ca2684bad6601f7f1b0e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__unidentified	0.999124258763775
f401573ca5ee50942752f66bcf3eda09	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_poae	0.951628433821008
f40ec134e3742419a09ce0a8d2446022	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Alpinaria	0.758876517047492
f41af79f5268f9bd875e91efbffafe04	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__Phlebia_margaritae	0.999732869409827
f41d3e7078ff793f14b69cfb40f93106	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Heterobasidion;s__Heterobasidion_irregulare	0.987435630987119
f41d92a2cb1a1653be64ce1938aabb94	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora	0.999999833989781
f422b79fcf1947cd31539ad14f4414ee	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.738357262829812
f42f6c49a05ba217ebf3ee1d500f8796	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus	0.999411618447171
f43297d61519000042684fb21a2f7b87	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hymenula;s__Hymenula_cerealis	0.72717383270464
f43c0ffba84c80290c3567d713bfc6f0	k__Fungi;p__Ascomycota	0.960513876153153
f43dbff98e9fd4b729cb83939334218f	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Candelariales;f__Candelariaceae;g__unidentified;s__unidentified	0.810565515372477
f447846f01ed26008940eb9c55bd12d0	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Pseudoplectania;s__Pseudoplectania_lignicola	0.998021063625439
f44881efed8ed2b9607f3e303796352f	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__unidentified;g__unidentified;s__unidentified	0.778079453367429
f4494364ad833428afd55adcd03e8649	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physcia;s__unidentified	0.997202373419157
f45015002d12d7c0f72e061218a47d97	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium;s__Myrmecridium_phragmitis	0.972173291499174
f4502825bbfac625e99c88bebade1972	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.948244640834256
f4616a23fde609f61b8b22079e41e0b2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Antrodia;s__Antrodia_alpina	0.812372524047061
f4631f7a69eb81c186765126b44806a5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Lentithecium	0.709166355028477
f4654a79eb664776bd30d9d235879f58	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Clitocybula;s__Clitocybula_atrialba	0.99999955204892
f46cf7f08f7d98285f9dcb8393711b58	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_recondita	0.999872528463175
f46f597967f3b17f3b8525e6e398bad9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Sistotrema;s__unidentified	0.974604594332559
f4710de36726b0005e91bf7c4e9a4d31	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae	0.999757215692312
f4763a658a0b877601ce22472bc4481c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.812112161454764
f47865a90dbd61b90ecc7fad63b6a3d8	k__Fungi;p__Ascomycota	0.980243976017627
f47a72548eff0fb6836f7b0cb91de737	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis	0.739399919943323
f4837d746c1b349d3e9a715e446a18dc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia;s__Hyphodontia_subalutacea	0.991428783180179
f49d780e2e3551c32c1bb0fe72864283	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora;s__Melampsora_abietis-canadensis	0.998530509252144
f4a5c743291283e8307cdd005d51bebb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.950310575797514
f4a84bff87bd42666b93b7cd58da31bb	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae	0.999750675372295
f4af92b2bedd188a4810c2a144bd8cd7	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.999999999999855
f4b2265b66b4fd7fb2699431ac4d80fe	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.995239768274865
f4b3babb3bf928988fea5e6f957e7ee5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Amylocorticiales;f__Amylocorticiaceae;g__Amylocorticium;s__Amylocorticium_subsulphureum	0.998386824982221
f4b59176a6252fe55bab244484343cf9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_microspora	0.98836611717166
f4c020bfc499cfd3dc6b6d2ec89c820a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.999500878044975
f4c40d7967c45fc88915657b39de33e7	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae	0.998622841469672
f4c87f4e15dbd6ed08c915314b5edec7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.78652148995399
f4d7d0c45ace8d14364297c518089caf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.902596244004399
f4d9274cddc0fc7431ef6fd43e2e6ea8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__unidentified	0.729834698999614
f4db70bb1ffc49e07bd9a37a93ef01e5	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.992561465813972
f4dd428bdaaf94fd39b69c652dee83ad	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Gamsia	0.989440350591714
f4de632fa011d87fb6c161c9e1d6db35	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__Phlebia_margaritae	0.999703254133328
f4e052906ca533b2d52b3b9482a60670	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.927517733458143
f4eef1c55e4dae8a7306e595aa9bc345	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_chrysanthemicola	0.799168200591154
f4efad2426a20a45596541a974884747	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	0.997221236348197
f4f15cec78b191cc9a9297a210eee10c	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__unidentified;g__unidentified;s__unidentified	0.887249910960869
f4f8770605652db776f7d43ec28d8200	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Hyalodon;s__Hyalodon_antui	0.973756594570862
f5072c7174584744789a26711723643c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.990204393344545
f509cf82dce4c4d4a37ca4d45689905c	k__Fungi;p__Ascomycota	0.997790276621615
f50ceb1c8fb5741a734c9c657c626605	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.743472708015133
f50d42e4cc94b36e1b142ea78e47d256	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.856058170340867
f50e8153201990be9458f7e16276601f	k__Fungi;p__Ascomycota	0.974218645352964
f50e886c850480462976f2445f720ff9	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_coronati-calamagrostidis	0.999989883098965
f5100f503959efddd557a6a614b62bf2	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.810325575307796
f510de36eab133d7f4d7f2b1c7c93ad3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.855827915810915
f511ce5e0be9605ee6cddaf8bee586d3	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Cronartiaceae;g__unidentified;s__unidentified	0.951201021539503
f517054d1c526edaa9dde0317bb6bbb0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.998420752847111
f519356a21726c7a621af10226a4235a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.809079576446707
f52010d7fd603f81b6c89c916c811bef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Dothiorella;s__unidentified	0.798601706674499
f52015acaaea3f79327797b6eeead62e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.717799874262366
f528294ad06933b47ec48784cbdef64b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.999892733261264
f5309ee55bf2820bf75a5627512d1d24	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Acephala;s__unidentified	0.954764912729015
f535f8fb3fb1f3b1db712cfd83c9bf98	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.998652848808913
f53ae8e34a5ca32aeb89ca7af8cfc57f	k__Fungi;p__Ascomycota	0.974180521208645
f541d0d7af08ac020d8ca3b8a863bc13	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Phellinus;s__Phellinus_fragrans	0.802296337526116
f5451d26467693be04556d2ee6690a39	k__Fungi;p__Ascomycota	0.99999991378755
f545341c4ca7ba81c7d9f855214ce56b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.993372913978507
f54737026d4fd69cbf1e3c20dfa6e0d7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__Thelebolus_spongiae	0.870324450046987
f54e394a7d5781056be8ad16d51dc9e7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica	0.998109029068452
f56041917c0efbaee28f6facd3628d14	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Melanelixia;s__Melanelixia_subaurifera	0.9999472081014
f56093f00392f358f56f499fa27c5003	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Exidia;s__Exidia_candida	0.962250329658564
f56419f7f671b2466ff8d70ef07997ce	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__unidentified	0.957836783213224
f566ef6abe5e6df2bcb5e3a560ac4252	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__unidentified;s__unidentified	0.98134068727911
f56d692251425cbddc79261323bdb0c5	k__Fungi;p__Ascomycota	0.983180330246311
f5817011d9813ce507a0e067a11e80e6	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified	0.999999634748529
f58e83d76145d473a27d46aba1d6e51b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe	0.999536180854756
f5913fc7d5f8b2c6907f883b1d855d26	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Gymnosporangiaceae;g__Gymnosporangium	0.999427283346458
f59193c3bb7469aed89086a58b342303	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__unidentified;s__unidentified	0.828159804379289
f594c35883b1cf968ba55dfb27f922f8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__unidentified	0.99942784785183
f596774982d9d5fed9a36bedf5d5cb2b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.795015337138858
f5974d639c274fa33d86c27ee3e474ae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.97114501670011
f599689bc29a2f0151c551cc3dba44d9	k__Fungi;p__Ascomycota	0.881112044290509
f59d056565b8146e431a5efb95d4d7a5	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.89373300250859
f5a4df9bb8f19334a6fbfc07bef6ceed	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.979686435681091
f5a87ae2d80a04c8797ea9e180b91806	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudolophiotremataceae;g__Pseudolophiotrema;s__Pseudolophiotrema_elymicola	0.999813629659335
f5acb4578476d9a245f30cf6b6fdf01c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.999874898623728
f5acd4e1f925159247888330a815b3dd	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Helicodendron;s__Helicodendron_triglitziense	0.999999680687475
f5b0afb66e8f13017c11869d504eef81	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.996185332053192
f5b8e8c98cdff0f654eee660edcbd9eb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae	0.851889137534215
f5b90bd71c737c83371a8ce70f2c4353	k__Fungi;p__Ascomycota	0.930515555164838
f5c6dc788ec78e73db93dc16e4a0e2dc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum	0.712886446774617
f5cad36ec7702328b66c5d608de0f284	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_recondita	0.999950138865329
f5d2e130af35c90fbf6a9c520ac88dc7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.797521883798811
f5d7c4434e5ace15dbf04722f397578a	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia	0.99605379012199
f5df63cb8872eca8e6a2fbb62a209d88	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix	0.709756023172342
f5e64e1408d6c14d9cd89453112547bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pterulaceae;g__Pterula;s__Pterula_gracilis	0.999486274835842
f5eeeb3ed56f3fd91dc1d0d0dd857004	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_spintrigeroides	0.719140799218132
f5f33486322ce8d4f49d0a7ec519d687	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__unidentified;s__unidentified	0.998860639833543
f5fb874499da90b2f2fde733fa16b917	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.846018015208265
f5fb96856e348f0d4726502b1b7b2801	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena;s__Mycena_maculata	0.978562771309
f5ff5d3c465ea2b4ba9e613acddf7ba9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Kalmusia;s__unidentified	0.999999840603705
f604879413bcdc6bd471ed2f75419b8b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Diutina;s__Diutina_catenulata	0.999999999996547
f61038b49d734f3cf988cbbd7de70bc1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0.954447689471146
f6179914be560e11b027bf198b33d494	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_cibarius	0.999577840055261
f61aee9eb00d1dccf6193f2fc81734bf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.793322020402809
f6260ec7a50376d8caf833bc3c28d62d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum;s__unidentified	0.993778587470563
f6374f63f12ecc6e4aa91f4f4f35d65e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.853503932812139
f63a2d7d1fb5ee4b8ee7c4d2e6fe5ae3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Kuehneromyces;s__Kuehneromyces_lignicola	0.745427895969289
f63bfd126a36fe7c2b00cc742b1a24b0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Podosphaera	0.999977471188482
f649e4d0eacbdc624198465fce3309a6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Perusta;s__unidentified	0.818448108220853
f64e8c223206bf716ee40d42e0623916	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Athelia;s__unidentified	0.999999303468699
f650d93aae7a53f226dfad2ce3f7341a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia;s__Hyphodontia_alutaria	0.819956325451883
f6611f704824d290863fc3eeda34244b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__unidentified;s__unidentified	0.816036348447944
f66a947e22864609a9075fc2b1e7d444	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999476406655908
f66fdaee12cc0abce0c71abee6ffbc02	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_masonii	0.99967811629671
f6862b6ae8e5d65410b64cb54c86aff1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.999999833220812
f68f82b7e5e7e37adc9840518e21cc22	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae	0.94520508575178
f69f3e2ce14b3c1ab1b4d83bf7d68899	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora;s__Melampsora_salicis-argyraceae	0.869727380476565
f6a3f8c2424953c1e4fa6e2e857936ee	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_punctiformis	0.983989187145678
f6a421dc388cbad4ec7a939ecd3f42e4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Lyomyces;s__unidentified	0.974987379346383
f6b4b7043165cc96608f7cda973f41e5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Ceriporia;s__Ceriporia_reticulata	0.999999247086264
f6ba0f3341874b96b98ba3b6e1cf0e7e	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_recondita	0.984760222964183
f6bef606e3009df062be1ec7e503ca38	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_septimanifiniscientiae	0.772531088539972
f6bf4621f3e4ad14175d7ad38f5174ea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.999935779276156
f6cf5fabf3adb6c61dc136028295678b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola;s__Laburnicola_dactylidis	0.999962697778681
f6d114b646110855853a311cbde7babe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.845507954449787
f6d3e08f9f50b9333d5306d1b806863a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unidentified	0.93526636600592
f6d7d10ebca359597ca80390550460e7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_polygonia	0.999768741137525
f6d839c5a6e5073c2b6858d208e03082	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_annuloporus	0.999684286102393
f6e4a83f35f5b5f555cba544189c6844	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__unidentified;s__unidentified	0.705742088335799
f6eb2e40958e4cec055e13438479196f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Udeniomyces;s__Udeniomyces_puniceus	0.999999766178205
f6eef89e606cc35a79e7257bc1766701	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Belonopsis;s__unidentified	0.941810487577322
f6f3dad310ccdc5b6d6438a182674410	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_praetenuis	0.919364819309826
f6f81e47feafe9a2d19d9eefce49f42c	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.708189119439754
f6fde4f76ea9c452ca72204d4910b036	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora;s__Melampsora_abietis-canadensis	0.968567673380015
f700b7c8d7b442f90f2720e789f26549	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.994422415549056
f707e46bb1e8122c821b257e2f24df44	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora	0.999991438614268
f70a46fd76cc09e945ad3b604b6111d4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.998793093299769
f710a6ea319cb5e4fd153a64989d5d1d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__unidentified	0.994917435802715
f717e6c0b5898fca992ca2811a7d7022	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.856153863981007
f719185b8bce696909b95e67ee8f1514	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.980179318730019
